SYMBOL,source,source_id,module,component
RUFY1,ORGDB_GOALL,GO:0031901,Endosome,GO
RUFY2,ORGDB_GOALL,GO:0005768,Endosome,GO
RUFY3,ORGDB_GOALL,GO:0005768,Endosome,GO
RUFY3,ORGDB_GOALL,GO:0036019,Endosome,GO
RUFY4,ORGDB_GOALL,GO:0005768,Endosome,GO
RUFY4,ORGDB_GOALL,GO:0036019,Endosome,GO
RUSC1,ORGDB_GOALL,GO:0005768,Endosome,GO
RUSC1,ORGDB_GOALL,GO:0005769,Endosome,GO
S1PR1,ORGDB_GOALL,GO:0005768,Endosome,GO
SAMD9L,ORGDB_GOALL,GO:0005768,Endosome,GO
SAMD9L,ORGDB_GOALL,GO:0005769,Endosome,GO
SBF2,ORGDB_GOALL,GO:0005768,Endosome,GO
SBF2,ORGDB_GOALL,GO:0010008,Endosome,GO
SCAMP1,ORGDB_GOALL,GO:0005768,Endosome,GO
SCAMP1,ORGDB_GOALL,GO:0010008,Endosome,GO
SCAMP1,ORGDB_GOALL,GO:0055037,Endosome,GO
SCAMP1,ORGDB_GOALL,GO:0055038,Endosome,GO
SCAMP2,ORGDB_GOALL,GO:0005768,Endosome,GO
SCAMP2,ORGDB_GOALL,GO:0010008,Endosome,GO
SCAMP2,ORGDB_GOALL,GO:0055037,Endosome,GO
SCAMP2,ORGDB_GOALL,GO:0055038,Endosome,GO
SCAMP3,ORGDB_GOALL,GO:0005768,Endosome,GO
SCAMP3,ORGDB_GOALL,GO:0010008,Endosome,GO
SCAMP3,ORGDB_GOALL,GO:0055037,Endosome,GO
SCAMP3,ORGDB_GOALL,GO:0055038,Endosome,GO
SCAMP4,ORGDB_GOALL,GO:0005768,Endosome,GO
SCAMP4,ORGDB_GOALL,GO:0010008,Endosome,GO
SCAMP4,ORGDB_GOALL,GO:0055037,Endosome,GO
SCAMP4,ORGDB_GOALL,GO:0055038,Endosome,GO
SCAMP5,ORGDB_GOALL,GO:0005768,Endosome,GO
SCAMP5,ORGDB_GOALL,GO:0010008,Endosome,GO
SCAMP5,ORGDB_GOALL,GO:0055037,Endosome,GO
SCAMP5,ORGDB_GOALL,GO:0055038,Endosome,GO
SCARB2,ORGDB_GOALL,GO:0005768,Endosome,GO
SCARB2,ORGDB_GOALL,GO:0005770,Endosome,GO
SCARB2,ORGDB_GOALL,GO:0010008,Endosome,GO
SCARB2,ORGDB_GOALL,GO:0031902,Endosome,GO
SCOC,ORGDB_GOALL,GO:0005768,Endosome,GO
SCYL2,ORGDB_GOALL,GO:0005768,Endosome,GO
SCYL2,ORGDB_GOALL,GO:0010008,Endosome,GO
SDF4,ORGDB_GOALL,GO:0005768,Endosome,GO
SDF4,ORGDB_GOALL,GO:0005770,Endosome,GO
SEM1,MSIGDB_C2_CP:REACTOME,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,Endosome,REACTOME
SERPINB1,ORGDB_GOALL,GO:0005768,Endosome,GO
SERPINB1,ORGDB_GOALL,GO:0005769,Endosome,GO
SFTPA1,ORGDB_GOALL,GO:0005768,Endosome,GO
SFTPA1,ORGDB_GOALL,GO:0005770,Endosome,GO
SFTPA1,ORGDB_GOALL,GO:0005771,Endosome,GO
SFTPA2,ORGDB_GOALL,GO:0005768,Endosome,GO
SFTPA2,ORGDB_GOALL,GO:0005770,Endosome,GO
SFTPA2,ORGDB_GOALL,GO:0005771,Endosome,GO
SFTPB,ORGDB_GOALL,GO:0005768,Endosome,GO
SFTPB,ORGDB_GOALL,GO:0005770,Endosome,GO
SFTPB,ORGDB_GOALL,GO:0005771,Endosome,GO
SFTPB,ORGDB_GOALL,GO:0031904,Endosome,GO
SFTPB,ORGDB_GOALL,GO:0031906,Endosome,GO
SFTPB,ORGDB_GOALL,GO:0097486,Endosome,GO
SFTPC,ORGDB_GOALL,GO:0005768,Endosome,GO
SFTPC,ORGDB_GOALL,GO:0005770,Endosome,GO
SFTPC,ORGDB_GOALL,GO:0005771,Endosome,GO
SFTPC,ORGDB_GOALL,GO:0031904,Endosome,GO
SFTPC,ORGDB_GOALL,GO:0031906,Endosome,GO
SFTPC,ORGDB_GOALL,GO:0097486,Endosome,GO
SFTPD,ORGDB_GOALL,GO:0005768,Endosome,GO
SFTPD,ORGDB_GOALL,GO:0005770,Endosome,GO
SFTPD,ORGDB_GOALL,GO:0005771,Endosome,GO
SGK3,ORGDB_GOALL,GO:0005768,Endosome,GO
SGK3,ORGDB_GOALL,GO:0005769,Endosome,GO
SGK3,ORGDB_GOALL,GO:0055037,Endosome,GO
SH3GL1,ORGDB_GOALL,GO:0005768,Endosome,GO
SH3GL1,ORGDB_GOALL,GO:0005769,Endosome,GO
SH3GL1,ORGDB_GOALL,GO:0010008,Endosome,GO
SH3GL1,ORGDB_GOALL,GO:0031901,Endosome,GO
SH3GL2,ORGDB_GOALL,GO:0005768,Endosome,GO
SH3GL2,ORGDB_GOALL,GO:0005769,Endosome,GO
SH3GL3,ORGDB_GOALL,GO:0005768,Endosome,GO
SH3GL3,ORGDB_GOALL,GO:0005769,Endosome,GO
SH3GL3,ORGDB_GOALL,GO:0010008,Endosome,GO
SH3GL3,ORGDB_GOALL,GO:0031901,Endosome,GO
SH3GL3,ORGDB_GOALL,GO:0098845,Endosome,GO
SH3TC2,ORGDB_GOALL,GO:0005768,Endosome,GO
SH3TC2,ORGDB_GOALL,GO:0055037,Endosome,GO
SIAH1,ORGDB_GOALL,GO:0005768,Endosome,GO
SIAH1,ORGDB_GOALL,GO:0005769,Endosome,GO
SIAH2,ORGDB_GOALL,GO:0005768,Endosome,GO
SIAH2,ORGDB_GOALL,GO:0005769,Endosome,GO
SIGLEC1,ORGDB_GOALL,GO:0005768,Endosome,GO
SIGLEC1,ORGDB_GOALL,GO:0005769,Endosome,GO
SIGLEC1,ORGDB_GOALL,GO:0005770,Endosome,GO
SLA,ORGDB_GOALL,GO:0005768,Endosome,GO
SLA2,ORGDB_GOALL,GO:0005768,Endosome,GO
SLA2,ORGDB_GOALL,GO:0005770,Endosome,GO
SLA2,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC11A1,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC11A1,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC11A1,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC11A1,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC11A2,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC11A2,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC11A2,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC11A2,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC11A2,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC11A2,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC11A2,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC11A2,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC15A3,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC15A3,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC15A4,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC15A4,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC15A4,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC15A4,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC15A4,ORGDB_GOALL,GO:0036019,Endosome,GO
SLC15A4,ORGDB_GOALL,GO:0036020,Endosome,GO
SLC17A8,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC17A8,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC17A8,ORGDB_GOALL,GO:0005771,Endosome,GO
SLC1A1,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC1A1,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC1A1,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC1A1,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC1A1,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC1A1,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC1A1,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC1A1,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC26A7,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC26A7,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC26A7,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC26A7,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC26A9,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC26A9,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC29A3,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC29A3,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC29A3,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC29A3,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC2A4,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC2A4,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC2A4,ORGDB_GOALL,GO:0005771,Endosome,GO
SLC30A10,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC30A10,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC30A10,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC30A10,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC30A10,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC30A10,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC30A2,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC30A2,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC30A2,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC30A3,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC30A3,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC30A3,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC30A3,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC30A4,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC30A4,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC30A4,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC30A4,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC31A1,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC31A1,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC31A1,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC31A1,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC31A1,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC31A1,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC31A1,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC31A1,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC31A2,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC31A2,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC31A2,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC31A2,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC31A2,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC34A1,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC35D3,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC35D3,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC35D3,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC35D3,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC36A2,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC36A2,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC36A2,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC36A2,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC38A9,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC38A9,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC38A9,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC38A9,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC39A14,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC39A14,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC39A14,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC39A14,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC39A14,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC39A14,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC39A4,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC39A4,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC39A4,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC39A4,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC46A1,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC46A1,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC46A2,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC46A2,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC48A1,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC48A1,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC48A1,ORGDB_GOALL,GO:0036019,Endosome,GO
SLC5A1,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC5A1,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC5A7,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC5A7,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC5A7,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC5A7,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC66A2,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC6A4,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC6A4,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC6A5,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC6A9,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC9A3,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC9A3,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC9A3,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC9A3,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC9A3,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC9A3,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC9A5,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC9A5,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC9A5,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC9A5,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC9A6,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC9A6,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC9A6,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC9A6,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC9A6,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC9A6,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC9A6,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC9A6,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC9A7,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC9A7,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC9A7,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC9A7,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC9A8,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC9A8,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC9A8,ORGDB_GOALL,GO:0005771,Endosome,GO
SLC9A8,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC9A8,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC9A8,ORGDB_GOALL,GO:0032585,Endosome,GO
SLC9A9,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC9A9,ORGDB_GOALL,GO:0005769,Endosome,GO
SLC9A9,ORGDB_GOALL,GO:0005770,Endosome,GO
SLC9A9,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC9A9,ORGDB_GOALL,GO:0031901,Endosome,GO
SLC9A9,ORGDB_GOALL,GO:0031902,Endosome,GO
SLC9A9,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC9A9,ORGDB_GOALL,GO:0055038,Endosome,GO
SLC9B2,ORGDB_GOALL,GO:0005768,Endosome,GO
SLC9B2,ORGDB_GOALL,GO:0010008,Endosome,GO
SLC9B2,ORGDB_GOALL,GO:0055037,Endosome,GO
SLC9B2,ORGDB_GOALL,GO:0055038,Endosome,GO
SMIM22,ORGDB_GOALL,GO:0005768,Endosome,GO
SMIM22,ORGDB_GOALL,GO:0005770,Endosome,GO
SMO,ORGDB_GOALL,GO:0005768,Endosome,GO
SMO,ORGDB_GOALL,GO:0005770,Endosome,GO
SMPD1,ORGDB_GOALL,GO:0005768,Endosome,GO
SMPD1,ORGDB_GOALL,GO:0036019,Endosome,GO
SNF8,ORGDB_GOALL,GO:0005768,Endosome,GO
SNF8,ORGDB_GOALL,GO:0000814,Endosome,GO
SNF8,ORGDB_GOALL,GO:0005770,Endosome,GO
SNF8,ORGDB_GOALL,GO:0010008,Endosome,GO
SNF8,ORGDB_GOALL,GO:0031902,Endosome,GO
SNF8,ORGDB_GOALL,GO:0036452,Endosome,GO
SNF8,ORGDB_GOALL,GO:0055037,Endosome,GO
SNF8,MSIGDB_C2_CP:REACTOME,REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,Endosome,REACTOME
SNX1,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX1,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX1,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX1,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX10,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX10,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX10,ORGDB_GOALL,GO:0031313,Endosome,GO
SNX11,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX12,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX12,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX12,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX12,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX13,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX13,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX13,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX13,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX14,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX14,ORGDB_GOALL,GO:0005770,Endosome,GO
SNX14,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX14,ORGDB_GOALL,GO:0031902,Endosome,GO
SNX16,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX16,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX16,ORGDB_GOALL,GO:0005770,Endosome,GO
SNX16,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX16,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX16,ORGDB_GOALL,GO:0031902,Endosome,GO
SNX17,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX17,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX17,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX18,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX18,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX18,ORGDB_GOALL,GO:0055037,Endosome,GO
SNX18,ORGDB_GOALL,GO:0055038,Endosome,GO
SNX19,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX19,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX19,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX19,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX2,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX2,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX2,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX2,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX20,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX20,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX20,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX20,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX21,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX21,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX21,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX21,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX25,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX25,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX27,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX27,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX27,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX27,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX27,ORGDB_GOALL,GO:0055037,Endosome,GO
SNX27,ORGDB_GOALL,GO:0098837,Endosome,GO
SNX27,ORGDB_GOALL,GO:0098842,Endosome,GO
SNX27,ORGDB_GOALL,GO:0098845,Endosome,GO
SNX3,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX3,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX3,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX3,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX30,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX30,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX30,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX30,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX31,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX31,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX32,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX32,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX32,ORGDB_GOALL,GO:0005770,Endosome,GO
SNX32,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX32,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX32,ORGDB_GOALL,GO:0055037,Endosome,GO
SNX32,ORGDB_GOALL,GO:0097422,Endosome,GO
SNX4,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX4,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX4,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX4,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX4,ORGDB_GOALL,GO:0098830,Endosome,GO
SNX5,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX5,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX5,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX5,ORGDB_GOALL,GO:0010009,Endosome,GO
SNX5,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX5,ORGDB_GOALL,GO:0097422,Endosome,GO
SNX5,ORGDB_GOALL,GO:0098559,Endosome,GO
SNX6,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX6,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX6,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX6,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX6,ORGDB_GOALL,GO:0097422,Endosome,GO
SNX6,ORGDB_GOALL,GO:0098842,Endosome,GO
SNX6,ORGDB_GOALL,GO:0098845,Endosome,GO
SNX7,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX7,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX7,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX7,ORGDB_GOALL,GO:0031901,Endosome,GO
SNX8,ORGDB_GOALL,GO:0005768,Endosome,GO
SNX8,ORGDB_GOALL,GO:0005769,Endosome,GO
SNX8,ORGDB_GOALL,GO:0010008,Endosome,GO
SNX8,ORGDB_GOALL,GO:0031901,Endosome,GO
SORCS2,ORGDB_GOALL,GO:0005768,Endosome,GO
SORCS2,ORGDB_GOALL,GO:0005769,Endosome,GO
SORCS2,ORGDB_GOALL,GO:0010008,Endosome,GO
SORCS2,ORGDB_GOALL,GO:0031901,Endosome,GO
SORCS2,ORGDB_GOALL,GO:0055037,Endosome,GO
SORCS2,ORGDB_GOALL,GO:0055038,Endosome,GO
SORL1,ORGDB_GOALL,GO:0005768,Endosome,GO
SORL1,ORGDB_GOALL,GO:0005769,Endosome,GO
SORL1,ORGDB_GOALL,GO:0005770,Endosome,GO
SORL1,ORGDB_GOALL,GO:0005771,Endosome,GO
SORL1,ORGDB_GOALL,GO:0010008,Endosome,GO
SORL1,ORGDB_GOALL,GO:0031901,Endosome,GO
SORL1,ORGDB_GOALL,GO:0031902,Endosome,GO
SORL1,ORGDB_GOALL,GO:0032585,Endosome,GO
SORL1,ORGDB_GOALL,GO:0055037,Endosome,GO
SORL1,ORGDB_GOALL,GO:0055038,Endosome,GO
SORT1,ORGDB_GOALL,GO:0005768,Endosome,GO
SORT1,ORGDB_GOALL,GO:0005769,Endosome,GO
SORT1,ORGDB_GOALL,GO:0010008,Endosome,GO
SPAAR,ORGDB_GOALL,GO:0005768,Endosome,GO
SPAAR,ORGDB_GOALL,GO:0005770,Endosome,GO
SPAAR,ORGDB_GOALL,GO:0010008,Endosome,GO
SPAAR,ORGDB_GOALL,GO:0031902,Endosome,GO
SPAST,ORGDB_GOALL,GO:0005768,Endosome,GO
SPAST,MSIGDB_C2_CP:REACTOME,REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,Endosome,REACTOME
SPG21,ORGDB_GOALL,GO:0005768,Endosome,GO
SPG21,ORGDB_GOALL,GO:0010008,Endosome,GO
SPHK1,ORGDB_GOALL,GO:0005768,Endosome,GO
SPHK1,ORGDB_GOALL,GO:0005769,Endosome,GO
SPHK1,ORGDB_GOALL,GO:0010008,Endosome,GO
SPHK1,ORGDB_GOALL,GO:0031901,Endosome,GO
SPNS2,ORGDB_GOALL,GO:0005768,Endosome,GO
SPNS2,ORGDB_GOALL,GO:0010008,Endosome,GO
SPPL2A,ORGDB_GOALL,GO:0005768,Endosome,GO
SPPL2A,ORGDB_GOALL,GO:0005770,Endosome,GO
SPPL2A,ORGDB_GOALL,GO:0010008,Endosome,GO
SPPL2A,ORGDB_GOALL,GO:0031902,Endosome,GO
SPPL2B,ORGDB_GOALL,GO:0005768,Endosome,GO
SPPL2B,ORGDB_GOALL,GO:0010008,Endosome,GO
SQSTM1,ORGDB_GOALL,GO:0005768,Endosome,GO
SQSTM1,ORGDB_GOALL,GO:0005770,Endosome,GO
SRC,ORGDB_GOALL,GO:0005768,Endosome,GO
SRC,ORGDB_GOALL,GO:0005770,Endosome,GO
ST8SIA2,ORGDB_GOALL,GO:0005768,Endosome,GO
ST8SIA2,ORGDB_GOALL,GO:0005769,Endosome,GO
ST8SIA2,ORGDB_GOALL,GO:0055037,Endosome,GO
STAM,ORGDB_GOALL,GO:0005768,Endosome,GO
STAM,ORGDB_GOALL,GO:0005769,Endosome,GO
STAM,ORGDB_GOALL,GO:0010008,Endosome,GO
STAM,ORGDB_GOALL,GO:0031901,Endosome,GO
STAM,ORGDB_GOALL,GO:0033565,Endosome,GO
STAM,ORGDB_GOALL,GO:0036452,Endosome,GO
STAM,MSIGDB_C2_CP:REACTOME,REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,Endosome,REACTOME
STAM2,ORGDB_GOALL,GO:0005768,Endosome,GO
STAM2,ORGDB_GOALL,GO:0005769,Endosome,GO
STAM2,ORGDB_GOALL,GO:0010008,Endosome,GO
STAM2,ORGDB_GOALL,GO:0031901,Endosome,GO
STAM2,ORGDB_GOALL,GO:0033565,Endosome,GO
STAM2,ORGDB_GOALL,GO:0036452,Endosome,GO
STAM2,MSIGDB_C2_CP:REACTOME,REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,Endosome,REACTOME
STAMBP,ORGDB_GOALL,GO:0005768,Endosome,GO
